t 36692 183831
v 1663 2 39
v 1664 4 103
v 1665 1 63
v 1666 0 6
v 1667 2 49
v 1668 2 2
v 1669 0 6
v 1670 0 18
v 1671 0 4
v 1672 2 59
v 1673 3 46
v 1674 3 2
v 1675 2 7
v 1676 1 33
v 1677 2 19
v 1678 3 1
v 1679 0 2
v 1680 3 19
v 1681 4 8
v 1682 3 5
v 1683 0 4
v 1684 0 10
v 1685 0 6
v 1686 3 6
v 1687 4 3
v 1688 0 24
v 1689 2 53
v 1690 1 2
v 1691 2 69
v 1692 4 4
v 1693 4 9
v 1694 4 37
v 1695 2 5
v 1696 0 107
v 1697 3 21
v 1698 0 7
v 1699 0 1
v 1700 3 22
v 1701 1 52
v 1702 1 98
v 1703 1 4
v 1704 4 3
v 1705 0 1
v 1706 4 2
v 1707 2 4
v 1708 0 30
v 1709 2 8
v 1710 4 3
v 1711 2 18
v 1712 4 65
v 1713 1 2
v 1714 4 24
v 1715 2 4
v 1716 1 3
v 1717 1 1
v 1718 4 23
v 1719 0 3
v 1720 1 7
v 1721 0 1
v 1722 3 4
v 1723 0 4
v 1724 4 3
v 1725 2 1
v 1726 1 1
v 1727 1 10
v 1728 1 121
v 1729 3 5
v 1730 0 4
v 1731 0 4
v 1732 3 2
v 1733 1 1
v 1734 2 40
v 1735 4 3
v 1736 0 81
v 1737 0 15
v 1738 4 4
v 1739 0 4
v 1740 1 4
v 1741 0 43
v 1742 2 60
v 1743 0 18
v 1744 2 2
v 1745 1 5
v 1746 4 16
v 1747 1 10
v 1748 3 10
v 1749 0 1
v 1750 4 1
v 1751 2 3
v 1752 0 3
v 1753 2 4
v 1754 1 4
v 1755 0 61
v 1756 4 11
v 1757 4 1
v 1758 3 53
v 1759 1 23
v 1760 3 1
v 1761 1 6
v 1762 2 9
v 1763 0 39
v 1764 3 3
v 1765 2 3
v 1766 2 73
v 1767 1 28
v 1768 0 11
v 1769 3 1
v 1770 0 3
v 1771 3 3
v 1772 2 3
v 1773 1 1
v 1774 4 6
v 1775 0 30
v 1776 0 91
v 1777 2 2
v 1778 0 1
v 1779 4 4
v 1780 2 52
v 1781 4 59
v 1782 1 2
v 1783 0 1
v 1784 1 1
v 1785 0 1
v 1786 3 1
v 1787 3 8
v 1788 1 1
v 1789 3 24
v 1790 2 52
v 1791 3 9
v 1792 4 123
v 1793 2 23
v 1794 1 7
v 1795 0 4
v 1796 1 18
v 1797 3 1
v 1798 4 1
v 1799 1 17
v 1800 0 106
v 1801 4 1
v 1802 0 6
v 1803 4 1
v 1804 4 1
v 1805 3 1
v 1806 1 1
v 1807 3 5
v 1808 1 6
v 1809 1 338
v 1810 1 2
v 1811 2 1
v 1812 1 2
v 1813 2 1
v 1814 0 17
v 1815 1 1
v 1816 0 15
v 1817 0 1
v 1818 4 4
v 1819 3 1
v 1820 2 1
v 1821 4 59
v 1822 0 1
v 1823 1 100
v 1824 2 54
v 1825 2 5
v 1826 1 38
v 1827 3 6
v 1828 3 47
v 1829 2 1
v 1830 3 5
v 1831 4 1
v 1832 1 22
v 1833 2 11
v 1834 1 1
v 1835 1 1
v 1836 3 1
v 1837 0 36
v 1838 1 31
v 1839 3 537
v 1840 3 10
v 1841 4 17
v 1842 4 1
v 1843 2 1
v 1844 2 1
v 1845 2 2
v 1846 3 1
v 1847 2 3
v 1848 4 2
v 1849 2 4
v 1850 4 43
v 1851 0 24
v 1852 2 29
v 1853 4 30
v 1854 4 20
v 1855 2 42
v 1856 0 6
v 1857 2 18
v 1858 3 131
v 1859 1 3
v 1860 3 157
v 1861 0 1
v 1862 3 5
v 1863 0 10
v 1864 4 12
v 1865 0 43
v 1866 1 17
v 1867 0 145
v 1868 0 15
v 1869 0 77
v 1870 2 1
v 1871 0 2
v 1872 0 1
v 1873 2 27
v 1874 0 1
v 1875 1 139
v 1876 2 48
v 1877 2 36
v 1878 1 14
v 1879 2 2
v 1880 3 1
v 1881 0 1
v 1882 1 8
v 1883 4 2
v 1884 1 7
v 1885 1 178
v 1886 3 9
v 1887 2 6
v 1888 0 1
v 1889 3 227
v 1890 3 1
v 1891 1 24
v 1892 0 34
v 1893 1 42
v 1894 0 75
v 1895 2 7
v 1896 3 2
v 1897 2 81
v 1898 1 162
v 1899 0 80
v 1900 1 100
v 1901 0 14
v 1902 0 14
v 1903 4 63
v 1904 2 41
v 1905 3 12
v 1906 2 123
v 1907 4 7
v 1908 0 31
v 1909 3 109
v 1910 3 20
v 1911 1 133
v 1912 2 30
v 1913 4 75
v 1914 4 2
v 1915 4 6
v 1916 4 4
v 1917 3 73
v 1918 4 1
v 1919 3 2
v 1920 3 6
v 1921 4 4
v 1922 1 5
v 1923 1 1
v 1924 2 39
v 1925 3 13
v 1926 3 2
v 1927 1 2
v 1928 3 1
v 1929 2 2
v 1930 2 8
v 1931 4 1
v 1932 3 3
v 1933 0 11
v 1934 1 2
v 1935 4 3
v 1936 2 55
v 1937 4 1
v 1938 2 44
v 1939 4 1
v 1940 4 1
v 1941 1 1
v 1942 3 6
v 1943 2 3
v 1944 2 2
v 1945 3 2
v 1946 0 15
v 1947 2 2
v 1948 2 1
v 1949 2 1
v 1950 3 1
v 1951 3 9
v 1952 3 51
v 1953 3 1
v 1954 4 4
v 1955 1 64
v 1956 2 82
v 1957 3 114
v 1958 2 65
v 1959 0 55
v 1960 2 49
v 1961 1 5
v 1962 3 10
v 1963 3 16
v 1964 4 22
v 1965 4 31
v 1966 4 32
v 1967 4 60
v 1968 4 20
v 1969 2 24
v 1970 1 258
v 1971 3 6
v 1972 4 57
v 1973 2 11
v 1974 2 14
v 1975 3 21
v 1976 3 11
v 1977 3 72
v 1978 2 30
v 1979 2 21
v 1980 4 11
v 1981 4 32
v 1982 0 32
v 1983 3 24
v 1984 4 8
v 1985 4 4
v 1986 1 4
v 1987 2 2
v 1988 1 32
v 1989 1 22
v 1990 4 19
v 1991 3 20
v 1992 0 11
v 1993 0 6
v 1994 4 6
v 1995 3 30
v 1996 3 7
v 1997 0 3
v 1998 4 8
v 1999 2 10
v 2000 3 29
v 2001 3 8
v 2002 4 5
v 2003 4 9
v 2004 1 6
v 2005 3 5
v 2006 1 24
v 2007 3 4
v 2008 1 24
v 2009 2 11
v 2010 0 6
v 2011 0 1
v 2012 4 5
v 2013 2 3
v 2014 3 1
v 2015 3 1
v 2016 3 1
v 2017 3 4
v 2018 2 3
v 2019 4 1
v 2020 3 4
v 2021 0 1
v 2022 1 1
v 2023 3 1
v 2024 0 1
v 2025 1 12
v 2026 2 5
v 2027 0 1
v 2028 1 1
v 2029 1 1
v 2030 1 3
v 2031 1 4
v 2032 2 1
v 2033 3 1
v 2034 0 1
v 2035 1 1
v 2036 4 2
v 2037 2 2
v 2038 3 1
v 2039 1 1
v 2040 3 1
v 2041 1 2
v 2042 2 1
v 2043 1 1
v 2044 2 1
v 2045 0 1
v 2046 2 1
v 2047 1 1
v 2048 0 1
v 2049 1 1
v 2050 4 1
v 2051 2 1
v 2052 0 1
v 2053 2 1
v 2054 3 1
v 2055 1 2
v 2056 3 1
v 2057 0 1
v 2058 4 1
v 2059 0 1
v 2060 4 1
v 2061 4 1
v 2062 0 1
v 2063 1 1
v 2064 4 1
v 2065 2 1
v 2066 3 1
v 2067 3 1
v 2068 1 1
v 2069 2 3
v 2070 4 2
v 2071 3 1
v 2072 2 1
v 2073 4 1
v 2074 4 1
v 2075 4 1
v 2076 3 2
v 2077 2 3
v 2078 3 1
v 2079 4 2
v 2080 3 1
v 2081 0 1
v 2082 3 4
v 2083 4 4
v 2084 0 1
v 2085 4 1
v 2086 2 1
v 2087 1 1
v 2088 0 1
v 2089 0 1
v 2090 4 1
v 2091 2 1
v 2092 4 1
v 2093 2 1
v 2094 4 1
v 2095 2 1
v 2096 3 2
v 2097 3 1
v 2098 1 1
v 2099 4 1
v 2100 2 2
v 2101 1 1
v 2102 3 1
v 2103 4 3
v 2104 4 3
v 2105 1 1
v 2106 2 1
v 2107 3 3
v 2108 4 1
v 2109 0 1
v 2110 0 2
v 2111 0 1
v 2112 3 1
v 2113 2 2
v 2114 1 1
v 2115 0 1
v 2116 4 1
v 2117 2 1
v 2118 2 1
v 2119 3 204
v 2120 4 25
v 2121 4 12
v 2122 1 11
v 2123 4 80
v 2124 2 46
v 2125 4 14
v 2126 2 49
v 2127 4 37
v 2128 0 16
v 2129 3 8
v 2130 1 6
v 2131 2 12
v 2132 3 39
v 2133 3 7
v 2134 4 4
v 2135 0 59
v 2136 3 5
v 2137 1 3
v 2138 1 1
v 2139 4 1
v 2140 1 4
v 2141 0 1
v 2142 3 11
v 2143 2 6
v 2144 0 6
v 2145 1 1
v 2146 1 1
v 2147 4 7
v 2148 2 1
v 2149 0 1
v 2150 0 1
v 2151 0 1
v 2152 0 1
v 2153 2 11
v 2154 3 85
v 2155 0 1
v 2156 3 5
v 2157 3 1
v 2158 4 3
v 2159 3 1
v 2160 0 132
v 2161 1 84
v 2162 2 4
v 2163 2 14
v 2164 3 11
v 2165 3 93
v 2166 3 6
v 2167 0 68
v 2168 0 4
v 2169 2 15
v 2170 1 1
v 2171 0 1
v 2172 0 1
v 2173 4 29
v 2174 3 1
v 2175 4 1
v 2176 3 1
v 2177 0 1
v 2178 1 1
v 2179 2 1
v 2180 2 5
v 2181 3 1
v 2182 3 1
v 2183 4 1
v 2184 1 2
v 2185 1 1
v 2186 0 12
v 2187 3 2
v 2188 2 25
v 2189 2 60
v 2190 3 1
v 2191 0 1
v 2192 0 2
v 2193 2 2
v 2194 3 3
v 2195 2 1
v 2196 1 1
v 2197 3 1
v 2198 4 1
v 2199 2 30
v 2200 0 2
v 2201 0 1
v 2202 3 6
v 2203 4 2
v 2204 2 1
v 2205 3 1
v 2206 2 1
v 2207 4 29
v 2208 4 2
v 2209 1 8
v 2210 3 1
v 2211 3 21
v 2212 0 1
v 2213 0 1
v 2214 0 1
v 2215 4 1
v 2216 3 1
v 2217 3 1
v 2218 2 1
v 2219 0 3
v 2220 3 2
v 2221 1 1
v 2222 4 3
v 2223 0 35
v 2224 1 6
v 2225 3 67
v 2226 4 2
v 2227 0 1
v 2228 1 26
v 2229 0 8
v 2230 1 1
v 2231 3 1
v 2232 1 4
v 2233 3 2
v 2234 3 1
v 2235 2 4
v 2236 3 28
v 2237 2 1
v 2238 0 1
v 2239 3 1
v 2240 1 1
v 2241 0 2
v 2242 4 1
v 2243 3 4
v 2244 1 1
v 2245 2 1
v 2246 3 18
v 2247 4 1
v 2248 4 1
v 2249 2 1
v 2250 4 4
v 2251 4 1
v 2252 4 1
v 2253 2 69
v 2254 1 1
v 2255 0 2
v 2256 2 2
v 2257 4 3
v 2258 1 6
v 2259 4 3
v 2260 3 3
v 2261 2 1
v 2262 1 1
v 2263 4 1
v 2264 2 6
v 2265 4 1
v 2266 4 23
v 2267 4 1
v 2268 1 1
v 2269 1 1
v 2270 3 1
v 2271 3 4
v 2272 2 3
v 2273 2 3
v 2274 4 3
v 2275 2 57
v 2276 3 26
v 2277 1 75
v 2278 2 20
v 2279 1 6
v 2280 3 54
v 2281 0 6
v 2282 4 71
v 2283 0 52
v 2284 4 591
v 2285 3 19
v 2286 0 44
v 2287 0 39
v 2288 0 26
v 2289 0 32
v 2290 1 4
v 2291 4 5
v 2292 4 5
v 2293 1 446
v 2294 4 6
v 2295 1 72
v 2296 1 8
v 2297 1 94
v 2298 3 240
v 2299 1 39
v 2300 1 17
v 2301 4 21
v 2302 1 4
v 2303 4 7
v 2304 1 5
v 2305 2 3
v 2306 0 2
v 2307 4 12
v 2308 3 7
v 2309 0 7
v 2310 2 7
v 2311 1 7
v 2312 4 4
v 2313 2 75
v 2314 3 14
v 2315 3 103
v 2316 0 41
v 2317 3 10
v 2318 0 28
v 2319 3 4
v 2320 3 13
v 2321 0 4
v 2322 0 13
v 2323 4 7
v 2324 1 3
v 2325 1 6
v 2326 4 26
v 2327 4 12
v 2328 3 18
v 2329 4 3
v 2330 2 58
v 2331 2 13
v 2332 0 11
v 2333 2 8
v 2334 4 1
v 2335 3 2
v 2336 0 13
v 2337 2 2
v 2338 0 5
v 2339 0 5
v 2340 1 16
v 2341 0 1
v 2342 3 21
v 2343 1 2
v 2344 4 12
v 2345 3 5
v 2346 1 1
v 2347 2 2
v 2348 2 1
v 2349 0 7
v 2350 0 9
v 2351 1 8
v 2352 3 4
v 2353 3 50
v 2354 2 10
v 2355 3 6
v 2356 3 58
v 2357 4 92
v 2358 4 61
v 2359 0 463
v 2360 4 43
v 2361 3 104
v 2362 2 43
v 2363 0 165
v 2364 2 22
v 2365 2 51
v 2366 3 80
v 2367 3 37
v 2368 3 147
v 2369 1 19
v 2370 2 218
v 2371 2 205
v 2372 4 74
v 2373 4 377
v 2374 2 31
v 2375 3 70
v 2376 0 80
v 2377 4 6
v 2378 4 6
v 2379 2 18
v 2380 2 156
v 2381 3 63
v 2382 0 91
v 2383 1 35
v 2384 2 19
v 2385 0 23
v 2386 1 158
v 2387 3 44
v 2388 4 86
v 2389 1 136
v 2390 1 22
v 2391 2 98
v 2392 1 47
v 2393 4 19
v 2394 0 16
v 2395 0 57
v 2396 4 127
v 2397 0 104
v 2398 1 61
v 2399 4 14
v 2400 0 58
v 2401 1 54
v 2402 3 41
v 2403 1 82
v 2404 0 20
v 2405 0 119
v 2406 2 23
v 2407 2 84
v 2408 1 28
v 2409 2 20
v 2410 4 27
v 2411 2 16
v 2412 2 98
v 2413 0 9
v 2414 1 6
v 2415 4 18
v 2416 1 6
v 2417 3 6
v 2418 1 23
v 2419 3 90
v 2420 2 24
v 2421 1 29
v 2422 4 26
v 2423 1 8
v 2424 2 19
v 2425 2 12
v 2426 1 20
v 2427 2 13
v 2428 2 14
v 2429 0 20
v 2430 1 27
v 2431 3 15
v 2432 3 17
v 2433 4 46
v 2434 3 31
v 2435 0 11
v 2436 3 5
v 2437 1 19
v 2438 0 15
v 2439 0 7
v 2440 1 15
v 2441 0 3
v 2442 2 47
v 2443 4 24
v 2444 4 17
v 2445 4 14
v 2446 2 5
v 2447 1 25
v 2448 0 29
v 2449 2 8
v 2450 1 48
v 2451 2 10
v 2452 3 8
v 2453 4 9
v 2454 0 6
v 2455 1 6
v 2456 4 18
v 2457 2 10
v 2458 1 20
v 2459 3 45
v 2460 0 28
v 2461 1 18
v 2462 2 5
v 2463 1 6
v 2464 3 4
v 2465 2 8
v 2466 0 4
v 2467 3 4
v 2468 1 4
v 2469 4 10
v 2470 3 14
v 2471 2 3
v 2472 0 8
v 2473 0 6
v 2474 3 10
v 2475 4 6
v 2476 0 6
v 2477 4 6
v 2478 0 5
v 2479 0 9
v 2480 4 62
v 2481 1 80
v 2482 3 33
v 2483 4 58
v 2484 2 48
v 2485 2 16
v 2486 4 80
v 2487 3 114
v 2488 2 60
v 2489 2 10
v 2490 4 10
v 2491 2 14
v 2492 2 14
v 2493 1 17
v 2494 2 105
v 2495 3 57
v 2496 1 24
v 2497 0 10
v 2498 4 59
v 2499 2 23
v 2500 1 28
v 2501 4 6
v 2502 4 122
v 2503 0 44
v 2504 3 9
v 2505 3 31
v 2506 4 22
v 2507 4 36
v 2508 4 50
v 2509 4 39
v 2510 3 50
v 2511 1 69
v 2512 0 4
v 2513 1 63
v 2514 1 11
v 2515 3 36
v 2516 1 45
v 2517 4 15
v 2518 4 33
v 2519 0 2
v 2520 3 15
v 2521 1 33
v 2522 1 43
v 2523 2 5
v 2524 3 13
v 2525 3 14
v 2526 1 13
v 2527 1 2
v 2528 0 15
v 2529 3 10
v 2530 2 6
v 2531 2 9
v 2532 3 3
v 2533 2 17
v 2534 1 9
v 2535 3 23
v 2536 1 5
v 2537 3 3
v 2538 2 2
v 2539 0 2
v 2540 3 3
v 2541 3 3
v 2542 4 5
v 2543 4 9
v 2544 1 2
v 2545 1 1
v 2546 3 4
v 2547 0 1
v 2548 4 1
v 2549 2 13
v 2550 0 4
v 2551 2 3
v 2552 3 4
v 2553 4 11
v 2554 1 1
v 2555 3 1
v 2556 0 12
v 2557 4 10
v 2558 3 2
v 2559 0 2
v 2560 0 1
v 2561 4 1
v 2562 0 1
v 2563 4 5
v 2564 0 2
v 2565 3 2
v 2566 0 1
v 2567 4 2
v 2568 3 1
v 2569 4 5
v 2570 2 1
v 2571 2 4
v 2572 4 5
v 2573 2 5
v 2574 4 2
v 2575 3 2
v 2576 3 1
v 2577 0 1
v 2578 3 6
v 2579 0 143
v 2580 0 52
v 2581 1 29
v 2582 1 158
v 2583 2 38
v 2584 1 38
v 2585 2 108
v 2586 4 108
v 2587 0 112
v 2588 2 219
v 2589 3 89
v 2590 4 12
v 2591 3 9
v 2592 1 58
v 2593 0 6
v 2594 4 8
v 2595 1 20
v 2596 4 41
v 2597 2 84
v 2598 2 56
v 2599 1 26
v 2600 0 44
v 2601 3 6
v 2602 1 89
v 2603 2 34
v 2604 4 46
v 2605 3 38
v 2606 3 20
v 2607 2 97
v 2608 3 43
v 2609 3 72
v 2610 1 18
v 2611 3 24
v 2612 2 14
v 2613 4 60
v 2614 3 35
v 2615 0 53
v 2616 2 44
v 2617 2 90
v 2618 3 8
v 2619 2 23
v 2620 0 8
v 2621 3 44
v 2622 0 36
v 2623 1 22
v 2624 1 4
v 2625 1 73
v 2626 4 14
v 2627 4 14
v 2628 2 16
v 2629 0 5
v 2630 1 28
v 2631 2 19
v 2632 4 13
v 2633 2 40
v 2634 2 25
v 2635 3 38
v 2636 0 34
v 2637 1 4
v 2638 2 23
v 2639 3 7
v 2640 1 50
v 2641 3 28
v 2642 0 4
v 2643 2 14
v 2644 4 33
v 2645 2 63
v 2646 3 23
v 2647 2 50
v 2648 1 14
v 2649 4 5
v 2650 2 10
v 2651 3 4
v 2652 2 8
v 2653 0 10
v 2654 4 9
v 2655 0 2
v 2656 2 8
v 2657 3 14
v 2658 2 22
v 2659 4 11
v 2660 3 4
v 2661 0 4
v 2662 0 9
v 2663 2 2
v 2664 3 10
v 2665 2 19
v 2666 0 9
v 2667 2 41
v 2668 1 5
v 2669 2 3
v 2670 4 13
v 2671 3 39
v 2672 3 3
v 2673 0 6
v 2674 0 11
v 2675 3 21
v 2676 2 4
v 2677 2 3
v 2678 1 1
v 2679 1 1
v 2680 3 1
v 2681 3 1
v 2682 1 2
v 2683 3 18
v 2684 4 1
v 2685 4 25
v 2686 1 1
v 2687 0 1
v 2688 1 1
v 2689 1 1
v 2690 4 1
v 2691 1 4
v 2692 4 1
v 2693 0 1
v 2694 4 1
v 2695 1 1
v 2696 2 1
v 2697 2 1
v 2698 0 2
v 2699 3 1
v 2700 0 4
v 2701 0 1
v 2702 3 1
v 2703 4 3
v 2704 0 1
v 2705 3 1
v 2706 0 7
v 2707 1 1
v 2708 3 2
v 2709 1 1
v 2710 4 1
v 2711 0 7
v 2712 0 2
v 2713 2 2
v 2714 4 2
v 2715 1 11
v 2716 3 7
v 2717 2 2
v 2718 3 1
v 2719 3 1
v 2720 3 14
v 2721 2 1
v 2722 1 2
v 2723 2 1
v 2724 0 1
v 2725 2 2
v 2726 4 2
v 2727 1 1
v 2728 0 2
v 2729 1 1
v 2730 0 1
v 2731 1 1
v 2732 2 1
v 2733 4 1
v 2734 2 1
v 2735 2 2
v 2736 0 16
v 2737 0 1
v 2738 4 7
v 2739 3 1
v 2740 4 1
v 2741 2 1
v 2742 4 1
v 2743 0 1
v 2744 4 1
v 2745 4 1
v 2746 1 1
v 2747 3 1
v 2748 1 1
v 2749 4 2
v 2750 2 1
v 2751 4 3
v 2752 4 4
v 2753 1 38
v 2754 2 2
v 2755 4 1
v 2756 4 1
v 2757 2 1
v 2758 1 23
v 2759 2 1
v 2760 3 1
v 2761 4 2
v 2762 1 1
v 2763 4 1
v 2764 4 1
v 2765 2 1
v 2766 1 1
v 2767 2 1
v 2768 2 1
v 2769 4 1
v 2770 0 6
v 2771 0 1
v 2772 0 1
v 2773 2 12
v 2774 0 1
v 2775 1 1
v 2776 0 1
v 2777 4 1
v 2778 4 1
v 2779 0 1
v 2780 4 1
v 2781 0 42
v 2782 2 5
v 2783 0 2
v 2784 3 1
v 2785 0 3
v 2786 2 3
v 2787 3 24
v 2788 4 1
v 2789 4 2
v 2790 0 52
v 2791 3 79
v 2792 3 95
v 2793 3 2
v 2794 2 61
v 2795 3 2
v 2796 4 22
v 2797 3 12
v 2798 3 4
v 2799 0 19
v 2800 2 30
v 2801 0 30
v 2802 3 10
v 2803 0 3
v 2804 3 5
v 2805 4 1
v 2806 4 1
v 2807 0 1
v 2808 1 12
v 2809 1 12
v 2810 3 3
v 2811 0 2
v 2812 2 1
v 2813 4 1
v 2814 1 1
v 2815 3 3
v 2816 4 1
v 2817 2 2
v 2818 2 1
v 2819 0 1
v 2820 1 1
v 2821 2 6
v 2822 3 7
v 2823 1 1
v 2824 0 1
v 2825 2 12
v 2826 2 1
v 2827 3 1
v 2828 2 1
v 2829 4 1
v 2830 3 4
v 2831 2 1
v 2832 0 1
v 2833 3 1
v 2834 4 1
v 2835 4 1
v 2836 3 1
v 2837 3 4
v 2838 1 1
v 2839 1 1
v 2840 1 2
v 2841 4 1
v 2842 3 1
v 2843 1 1
v 2844 4 1
v 2845 3 20
v 2846 0 1
v 2847 1 1
v 2848 3 1
v 2849 1 1
v 2850 1 1
v 2851 2 3
v 2852 2 1
v 2853 0 10
v 2854 1 3
v 2855 0 1
v 2856 0 1
v 2857 1 2
v 2858 4 1
v 2859 2 8
v 2860 1 1
v 2861 1 2
v 2862 0 1
v 2863 4 1
v 2864 4 3
v 2865 3 3
v 2866 3 9
v 2867 4 2
v 2868 0 43
v 2869 1 36
v 2870 0 19
v 2871 2 4
v 2872 0 4
v 2873 2 1
v 2874 3 1
v 2875 1 13
v 2876 2 6
v 2877 4 4
v 2878 1 1
v 2879 2 1
v 2880 0 1
v 2881 1 2
v 2882 1 1
v 2883 4 8
v 2884 4 17
v 2885 1 162
v 2886 0 30
v 2887 2 143
v 2888 3 135
v 2889 2 80
v 2890 0 275
v 2891 2 28
v 2892 1 147
v 2893 4 226
v 2894 3 81
v 2895 0 51
v 2896 4 116
v 2897 1 14
v 2898 3 17
v 2899 2 34
v 2900 4 75
v 2901 1 31
v 2902 4 16
v 2903 1 106
v 2904 4 69
v 2905 0 66
v 2906 2 6
v 2907 4 76
v 2908 1 71
v 2909 2 10
v 2910 0 35
v 2911 2 54
v 2912 0 108
v 2913 0 45
v 2914 3 23
v 2915 0 11
v 2916 1 56
v 2917 1 5
v 2918 4 9
v 2919 2 54
v 2920 0 88
v 2921 2 23
v 2922 4 34
v 2923 3 25
v 2924 3 5
v 2925 2 28
v 2926 4 59
v 2927 3 16
v 2928 1 28
v 2929 2 51
v 2930 2 10
v 2931 0 112
v 2932 1 23
v 2933 0 26
v 2934 1 67
v 2935 1 16
v 2936 2 48
v 2937 4 16
v 2938 2 139
v 2939 2 60
v 2940 3 19
v 2941 2 4
v 2942 1 3
v 2943 4 5
v 2944 4 2
v 2945 3 8
v 2946 2 10
v 2947 3 13
v 2948 4 42
v 2949 0 17
v 2950 1 6
v 2951 4 34
v 2952 4 53
v 2953 3 31
v 2954 3 52
v 2955 3 19
v 2956 0 4
v 2957 2 14
v 2958 1 11
v 2959 1 3
v 2960 0 6
v 2961 2 5
v 2962 2 5
v 2963 3 11
v 2964 3 18
v 2965 0 5
v 2966 3 4
v 2967 3 27
v 2968 4 19
v 2969 2 2
v 2970 3 23
v 2971 0 21
v 2972 4 5
v 2973 2 3
v 2974 0 7
v 2975 4 1
v 2976 3 7
v 2977 3 5
v 2978 2 1
v 2979 2 1
v 2980 3 1
v 2981 0 1
v 2982 4 1
v 2983 0 1
v 2984 4 29
v 2985 0 13
v 2986 1 5
v 2987 2 1
v 2988 3 1
v 2989 1 1
v 2990 1 1
v 2991 0 1
v 2992 3 10
v 2993 2 1
v 2994 1 1
v 2995 0 13
v 2996 4 2
v 2997 0 23
v 2998 2 3
v 2999 0 1
v 3000 0 3
v 3001 4 1
v 3002 4 1
v 3003 1 2
v 3004 2 1
v 3005 1 4
v 3006 3 4
v 3007 0 4
v 3008 0 1
v 3009 4 16
v 3010 2 7
v 3011 2 2
v 3012 3 1
v 3013 0 1
v 3014 2 1
v 3015 1 1
v 3016 1 2
v 3017 4 1
v 3018 0 4
v 3019 3 3
v 3020 3 2
v 3021 2 2
v 3022 1 1
v 3023 4 2
v 3024 4 11
v 3025 1 1
v 3026 3 1
v 3027 1 1
v 3028 4 3
v 3029 4 1
v 3030 3 1
v 3031 1 2
v 3032 3 5
v 3033 2 6
v 3034 0 8
v 3035 0 1
v 3036 3 3
v 3037 2 6
v 3038 0 1
v 3039 2 4
v 3040 0 1
v 3041 3 7
v 3042 2 21
v 3043 0 1
v 3044 4 3
v 3045 0 4
v 3046 0 2
v 3047 4 57
v 3048 1 20
v 3049 1 10
v 3050 4 115
v 3051 0 60
v 3052 2 70
v 3053 4 116
v 3054 4 29
v 3055 1 75
v 3056 3 9
v 3057 3 119
v 3058 0 63
v 3059 1 5
v 3060 3 155
v 3061 4 16
v 3062 2 43
v 3063 3 21
v 3064 0 12
v 3065 2 5
v 3066 3 31
v 3067 4 60
v 3068 2 30
v 3069 2 47
v 3070 4 39
v 3071 0 47
v 3072 3 130
v 3073 3 18
v 3074 4 30
v 3075 2 23
v 3076 3 15
v 3077 0 43
v 3078 0 35
v 3079 0 60
v 3080 0 36
v 3081 0 37
v 3082 4 44
v 3083 3 55
v 3084 2 78
v 3085 3 8
v 3086 1 53
v 3087 4 11
v 3088 1 20
v 3089 2 21
v 3090 2 81
v 3091 2 12
v 3092 1 56
v 3093 0 38
v 3094 1 31
v 3095 1 65
v 3096 0 4
v 3097 2 6
v 3098 4 14
v 3099 4 17
v 3100 4 53
v 3101 1 32
v 3102 4 9
v 3103 4 15
v 3104 4 2
v 3105 0 21
v 3106 3 15
v 3107 1 23
v 3108 3 91
v 3109 4 20
v 3110 2 18
v 3111 3 4
v 3112 4 14
v 3113 3 55
v 3114 2 47
v 3115 4 30
v 3116 1 18
v 3117 4 17
v 3118 1 95
v 3119 2 5
v 3120 4 21
v 3121 4 4
v 3122 1 77
v 3123 4 8
v 3124 3 11
v 3125 4 96
v 3126 4 37
v 3127 4 9
v 3128 4 57
v 3129 0 5
v 3130 4 41
v 3131 1 213
v 3132 2 12
v 3133 0 4
v 3134 2 5
v 3135 3 29
v 3136 1 6
v 3137 0 6
v 3138 3 31
v 3139 1 5
v 3140 2 40
v 3141 1 3
v 3142 3 9
v 3143 1 62
v 3144 2 8
v 3145 3 6
v 3146 2 14
v 3147 3 2
v 3148 4 14
v 3149 3 2
v 3150 4 15
v 3151 4 3
v 3152 1 11
v 3153 2 3
v 3154 4 16
v 3155 1 64
v 3156 0 10
v 3157 1 8
v 3158 2 86
v 3159 0 10
v 3160 1 5
v 3161 0 10
v 3162 0 37
v 3163 4 4
v 3164 4 8
v 3165 1 14
v 3166 3 9
v 3167 0 14
v 3168 1 24
v 3169 1 5
v 3170 2 3
v 3171 0 13
v 3172 0 18
v 3173 2 17
v 3174 1 10
v 3175 4 3
v 3176 4 5
v 3177 2 11
v 3178 2 7
v 3179 4 22
v 3180 1 6
v 3181 3 11
v 3182 1 6
v 3183 2 15
v 3184 2 16
v 3185 1 5
v 3186 2 6
v 3187 3 17
v 3188 3 5
v 3189 2 9
v 3190 1 9
v 3191 2 7
v 3192 0 22
v 3193 3 9
v 3194 2 4
v 3195 4 6
v 3196 4 4
v 3197 2 5
v 3198 0 3
v 3199 0 4
v 3200 4 6
v 3201 4 25
v 3202 1 3
v 3203 0 10
v 3204 2 19
v 3205 0 3
v 3206 3 4
v 3207 1 9
v 3208 3 4
v 3209 0 7
v 3210 3 20
v 3211 2 3
v 3212 1 8
v 3213 1 9
v 3214 0 15
v 3215 3 9
v 3216 1 2
