t 37700 289003
v 1662 2 2
v 1663 4 116
v 1664 2 126
v 1665 3 26
v 1666 2 78
v 1667 3 6
v 1668 2 17
v 1669 4 115
v 1670 2 26
v 1671 0 12
v 1672 4 43
v 1673 1 2
v 1674 4 5
v 1675 4 6
v 1676 2 8
v 1677 2 54
v 1678 3 27
v 1679 2 35
v 1680 3 19
v 1681 1 53
v 1682 4 17
v 1683 1 2
v 1684 4 24
v 1685 4 30
v 1686 2 2
v 1687 3 70
v 1688 0 27
v 1689 4 392
v 1690 2 132
v 1691 4 50
v 1692 4 280
v 1693 0 21
v 1694 0 9
v 1695 2 3
v 1696 1 154
v 1697 1 10
v 1698 2 87
v 1699 3 108
v 1700 3 16
v 1701 2 31
v 1702 4 68
v 1703 3 10
v 1704 0 17
v 1705 1 13
v 1706 0 56
v 1707 1 1
v 1708 0 1
v 1709 4 32
v 1710 3 2
v 1711 4 101
v 1712 2 1
v 1713 1 9
v 1714 4 5
v 1715 0 53
v 1716 2 22
v 1717 3 7
v 1718 1 7
v 1719 2 79
v 1720 0 7
v 1721 4 118
v 1722 0 54
v 1723 0 10
v 1724 2 29
v 1725 0 80
v 1726 4 27
v 1727 0 34
v 1728 4 152
v 1729 4 12
v 1730 1 14
v 1731 0 27
v 1732 4 137
v 1733 0 70
v 1734 0 58
v 1735 4 107
v 1736 1 103
v 1737 4 3
v 1738 0 20
v 1739 1 6
v 1740 2 3
v 1741 1 80
v 1742 0 128
v 1743 3 62
v 1744 3 296
v 1745 1 7
v 1746 3 8
v 1747 0 9
v 1748 2 39
v 1749 2 12
v 1750 3 52
v 1751 3 4
v 1752 2 19
v 1753 1 13
v 1754 0 11
v 1755 2 4
v 1756 4 30
v 1757 4 16
v 1758 0 17
v 1759 0 3
v 1760 2 28
v 1761 0 2
v 1762 4 70
v 1763 2 148
v 1764 2 32
v 1765 4 57
v 1766 0 27
v 1767 2 104
v 1768 3 133
v 1769 1 769
v 1770 1 24
v 1771 2 33
v 1772 4 158
v 1773 4 181
v 1774 1 23
v 1775 4 19
v 1776 2 151
v 1777 4 17
v 1778 4 69
v 1779 4 23
v 1780 4 7
v 1781 4 104
v 1782 3 4
v 1783 1 589
v 1784 0 11
v 1785 0 16
v 1786 1 519
v 1787 3 16
v 1788 3 40
v 1789 3 7
v 1790 2 7
v 1791 0 19
v 1792 3 18
v 1793 2 26
v 1794 2 5
v 1795 2 20
v 1796 2 28
v 1797 0 122
v 1798 4 25
v 1799 4 12
v 1800 3 58
v 1801 0 7
v 1802 2 31
v 1803 2 83
v 1804 1 111
v 1805 1 23
v 1806 4 17
v 1807 2 10
v 1808 3 262
v 1809 4 210
v 1810 1 14
v 1811 1 5
v 1812 0 6
v 1813 4 94
v 1814 1 19
v 1815 1 13
v 1816 2 91
v 1817 4 116
v 1818 2 27
v 1819 3 113
v 1820 1 41
v 1821 2 79
v 1822 3 12
v 1823 3 38
v 1824 0 52
v 1825 4 26
v 1826 4 35
v 1827 4 39
v 1828 2 6
v 1829 3 28
v 1830 1 29
v 1831 4 24
v 1832 2 38
v 1833 1 16
v 1834 3 28
v 1835 1 13
v 1836 0 10
v 1837 3 15
v 1838 1 8
v 1839 3 39
v 1840 1 55
v 1841 0 6
v 1842 3 32
v 1843 4 29
v 1844 0 10
v 1845 4 13
v 1846 2 7
v 1847 2 41
v 1848 3 27
v 1849 0 22
v 1850 0 10
v 1851 4 32
v 1852 1 81
v 1853 4 31
v 1854 1 2
v 1855 3 37
v 1856 1 2
v 1857 1 14
v 1858 4 8
v 1859 4 4
v 1860 1 66
v 1861 1 3
v 1862 4 54
v 1863 0 4
v 1864 4 4
v 1865 4 44
v 1866 1 15
v 1867 3 24
v 1868 2 28
v 1869 4 64
v 1870 4 126
v 1871 4 15
v 1872 0 36
v 1873 1 74
v 1874 4 7
v 1875 4 27
v 1876 2 78
v 1877 2 8
v 1878 2 21
v 1879 3 144
v 1880 1 234
v 1881 4 89
v 1882 2 54
v 1883 2 3
v 1884 0 29
v 1885 1 31
v 1886 1 18
v 1887 2 2
v 1888 3 3
v 1889 0 1
v 1890 3 17
v 1891 4 9
v 1892 3 4
v 1893 3 9
v 1894 3 24
v 1895 4 4
v 1896 3 8
v 1897 1 9
v 1898 0 8
v 1899 2 20
v 1900 0 2
v 1901 4 266
v 1902 0 16
v 1903 0 20
v 1904 2 5
v 1905 1 5
v 1906 3 143
v 1907 0 8
v 1908 1 14
v 1909 3 60
v 1910 2 18
v 1911 4 5
v 1912 2 3
v 1913 3 36
v 1914 4 15
v 1915 3 349
v 1916 2 69
v 1917 0 3
v 1918 3 44
v 1919 4 16
v 1920 1 17
v 1921 1 25
v 1922 1 57
v 1923 0 7
v 1924 0 48
v 1925 3 5
v 1926 4 6
v 1927 2 319
v 1928 1 71
v 1929 4 10
v 1930 3 5
v 1931 4 12
v 1932 4 53
v 1933 2 62
v 1934 0 6
v 1935 0 7
v 1936 1 2
v 1937 2 96
v 1938 1 3
v 1939 2 8
v 1940 4 19
v 1941 4 40
v 1942 3 23
v 1943 3 60
v 1944 1 28
v 1945 3 11
v 1946 4 12
v 1947 0 5
v 1948 2 37
v 1949 4 5
v 1950 1 27
v 1951 0 10
v 1952 2 30
v 1953 1 10
v 1954 1 8
v 1955 3 54
v 1956 3 9
v 1957 4 493
v 1958 1 39
v 1959 0 43
v 1960 4 24
v 1961 3 38
v 1962 1 34
v 1963 2 62
v 1964 0 11
v 1965 0 35
v 1966 0 10
v 1967 3 31
v 1968 4 21
v 1969 2 113
v 1970 2 22
v 1971 4 5
v 1972 0 17
v 1973 2 37
v 1974 1 16
v 1975 1 71
v 1976 4 25
v 1977 1 2
v 1978 0 8
v 1979 0 87
v 1980 1 11
v 1981 2 48
v 1982 0 14
v 1983 0 23
v 1984 2 24
v 1985 4 12
v 1986 0 18
v 1987 0 47
v 1988 0 7
v 1989 0 4
v 1990 0 4
v 1991 0 83
v 1992 2 5
v 1993 0 37
v 1994 0 18
v 1995 4 60
v 1996 0 10
v 1997 0 25
v 1998 0 26
v 1999 2 3
v 2000 4 63
v 2001 1 34
v 2002 3 13
v 2003 3 22
v 2004 2 53
v 2005 4 94
v 2006 4 48
v 2007 3 15
v 2008 2 34
v 2009 0 1
v 2010 3 10
v 2011 1 71
v 2012 2 478
v 2013 1 308
v 2014 0 3
v 2015 4 10
v 2016 1 4
v 2017 4 2
v 2018 1 18
v 2019 3 6
v 2020 4 4
v 2021 2 12
v 2022 0 5
v 2023 3 2
v 2024 0 4
v 2025 4 40
v 2026 4 1
v 2027 0 21
v 2028 4 1
v 2029 2 4
v 2030 1 1
v 2031 3 2
v 2032 1 8
v 2033 1 18
v 2034 2 4
v 2035 1 4
v 2036 2 7
v 2037 1 37
v 2038 3 8
v 2039 1 11
v 2040 4 4
v 2041 4 14
v 2042 2 8
v 2043 2 7
v 2044 0 6
v 2045 0 12
v 2046 1 147
v 2047 1 38
v 2048 2 186
v 2049 4 1
v 2050 2 9
v 2051 2 43
v 2052 2 48
v 2053 4 4
v 2054 4 120
v 2055 0 5
v 2056 1 22
v 2057 4 31
v 2058 3 17
v 2059 1 104
v 2060 0 97
v 2061 4 46
v 2062 2 44
v 2063 4 79
v 2064 4 19
v 2065 1 5
v 2066 0 56
v 2067 4 13
v 2068 0 1
v 2069 1 36
v 2070 0 163
v 2071 2 8
v 2072 4 67
v 2073 2 35
v 2074 4 294
v 2075 4 35
v 2076 3 3
v 2077 1 76
v 2078 2 66
v 2079 4 51
v 2080 1 398
v 2081 2 12
v 2082 1 32
v 2083 2 28
v 2084 2 15
v 2085 0 22
v 2086 3 17
v 2087 2 2
v 2088 1 18
v 2089 4 38
v 2090 0 56
v 2091 4 44
v 2092 0 10
v 2093 0 17
v 2094 3 31
v 2095 1 15
v 2096 3 109
v 2097 3 232
v 2098 1 225
v 2099 2 24
v 2100 3 77
v 2101 3 43
v 2102 1 36
v 2103 3 197
v 2104 1 3
v 2105 2 20
v 2106 2 4
v 2107 2 11
v 2108 0 20
v 2109 0 31
v 2110 3 13
v 2111 2 4
v 2112 0 160
v 2113 1 58
v 2114 1 39
v 2115 4 43
v 2116 3 28
v 2117 1 43
v 2118 3 39
v 2119 1 98
v 2120 1 26
v 2121 1 71
v 2122 3 7
v 2123 0 1
v 2124 3 1
v 2125 3 3
v 2126 1 4
v 2127 2 14
v 2128 4 130
v 2129 1 89
v 2130 3 9
v 2131 0 6
v 2132 0 2
v 2133 2 22
v 2134 4 9
v 2135 2 22
v 2136 4 26
v 2137 4 24
v 2138 4 5
v 2139 0 241
v 2140 3 3
v 2141 3 2
v 2142 1 19
v 2143 1 51
v 2144 0 70
v 2145 0 75
v 2146 4 26
v 2147 1 85
v 2148 2 26
v 2149 0 90
v 2150 4 37
v 2151 2 2
v 2152 2 44
v 2153 2 32
v 2154 4 7
v 2155 0 467
v 2156 2 7
v 2157 3 1
v 2158 2 3
v 2159 1 10
v 2160 0 9
v 2161 0 3
v 2162 1 179
v 2163 0 233
v 2164 2 13
v 2165 0 19
v 2166 2 8
v 2167 2 18
v 2168 2 86
v 2169 2 5
v 2170 3 12
v 2171 2 18
v 2172 1 52
v 2173 4 10
v 2174 3 10
v 2175 3 21
v 2176 1 19
v 2177 1 23
v 2178 4 36
v 2179 0 1
v 2180 2 6
v 2181 2 23
v 2182 4 309
v 2183 4 121
v 2184 4 143
v 2185 1 59
v 2186 4 15
v 2187 2 84
v 2188 4 186
v 2189 1 51
v 2190 2 129
v 2191 3 218
v 2192 4 90
v 2193 2 54
v 2194 0 27
v 2195 1 10
v 2196 0 40
v 2197 3 17
v 2198 1 74
v 2199 0 58
v 2200 3 19
v 2201 1 22
v 2202 3 9
v 2203 0 19
v 2204 3 32
v 2205 4 16
v 2206 4 32
v 2207 4 309
v 2208 4 68
v 2209 1 33
v 2210 4 11
v 2211 0 16
v 2212 3 11
v 2213 4 40
v 2214 2 9
v 2215 3 54
v 2216 4 62
v 2217 3 88
v 2218 1 16
v 2219 2 24
v 2220 4 11
v 2221 1 102
v 2222 1 74
v 2223 0 38
v 2224 1 9
v 2225 1 17
v 2226 4 9
v 2227 4 2
v 2228 1 87
v 2229 0 4
v 2230 1 2
v 2231 3 9
v 2232 3 3
v 2233 0 74
v 2234 4 1
v 2235 4 13
v 2236 4 46
v 2237 0 16
v 2238 3 42
v 2239 2 37
v 2240 0 13
v 2241 0 6
v 2242 4 64
v 2243 3 7
v 2244 3 27
v 2245 2 17
v 2246 1 10
v 2247 3 19
v 2248 1 70
v 2249 0 1
v 2250 4 13
v 2251 4 288
v 2252 2 52
v 2253 0 11
v 2254 3 29
v 2255 4 17
v 2256 3 46
v 2257 2 233
v 2258 2 336
v 2259 1 15
v 2260 1 17
v 2261 2 100
v 2262 1 58
v 2263 2 18
v 2264 2 24
v 2265 3 33
v 2266 4 10
v 2267 0 17
v 2268 0 23
v 2269 0 11
v 2270 1 14
v 2271 4 89
v 2272 3 18
v 2273 2 36
v 2274 4 2
v 2275 0 69
v 2276 0 12
v 2277 4 31
v 2278 1 340
v 2279 3 10
v 2280 3 182
v 2281 1 23
v 2282 1 305
v 2283 3 61
v 2284 4 130
v 2285 0 17
v 2286 2 41
v 2287 0 98
v 2288 0 16
v 2289 0 39
v 2290 3 7
v 2291 4 4
v 2292 1 11
v 2293 4 31
v 2294 2 4
v 2295 3 11
v 2296 3 37
v 2297 1 20
v 2298 1 32
v 2299 3 18
v 2300 2 4
v 2301 1 19
v 2302 0 11
v 2303 4 6
v 2304 0 12
v 2305 0 11
v 2306 2 30
v 2307 0 24
v 2308 1 125
v 2309 4 36
v 2310 4 9
v 2311 0 176
v 2312 3 109
v 2313 4 1
v 2314 3 26
v 2315 0 2
v 2316 2 9
v 2317 1 9
v 2318 4 88
v 2319 3 105
v 2320 4 4
v 2321 1 237
v 2322 1 78
v 2323 0 27
v 2324 1 1
v 2325 1 3
v 2326 4 53
v 2327 0 124
v 2328 0 7
v 2329 2 6
v 2330 0 2
v 2331 4 3
v 2332 4 7
v 2333 4 8
v 2334 3 22
v 2335 3 303
v 2336 4 142
v 2337 3 68
v 2338 0 154
v 2339 4 1
v 2340 3 88
v 2341 1 4
v 2342 1 80
v 2343 2 12
v 2344 0 60
v 2345 3 54
v 2346 3 6
v 2347 0 55
v 2348 4 14
v 2349 1 13
v 2350 4 16
v 2351 2 2
v 2352 4 4
v 2353 1 4
v 2354 4 2
v 2355 1 14
v 2356 3 6
v 2357 0 52
v 2358 4 2
v 2359 4 12
v 2360 0 28
v 2361 3 2
v 2362 3 88
v 2363 1 2
v 2364 1 28
v 2365 3 3
v 2366 0 1
v 2367 2 24
v 2368 4 9
v 2369 2 41
v 2370 3 52
v 2371 3 62
v 2372 2 2
v 2373 4 26
v 2374 1 2
v 2375 0 3
v 2376 1 13
v 2377 0 26
v 2378 1 7
v 2379 3 51
v 2380 2 20
v 2381 2 7
v 2382 1 12
v 2383 2 24
v 2384 3 12
v 2385 0 36
v 2386 0 12
v 2387 2 3
v 2388 0 11
v 2389 1 101
v 2390 2 142
v 2391 0 66
v 2392 2 61
v 2393 3 140
v 2394 1 146
v 2395 3 70
v 2396 2 75
v 2397 2 5
v 2398 0 25
v 2399 3 37
v 2400 1 1
v 2401 0 6
v 2402 3 2
v 2403 3 22
v 2404 1 18
v 2405 0 74
v 2406 2 62
v 2407 0 104
v 2408 1 120
v 2409 3 11
v 2410 2 11
v 2411 3 66
v 2412 4 113
v 2413 2 110
v 2414 0 36
v 2415 0 32
v 2416 1 41
v 2417 4 40
v 2418 1 16
v 2419 2 26
v 2420 2 5
v 2421 2 32
v 2422 0 8
v 2423 4 3
v 2424 4 2
v 2425 2 21
v 2426 2 5
v 2427 3 16
v 2428 4 15
v 2429 1 11
v 2430 1 8
v 2431 0 78
v 2432 4 36
v 2433 3 469
v 2434 4 16
v 2435 4 194
v 2436 1 6
v 2437 1 21
v 2438 3 8
v 2439 4 5
v 2440 1 29
v 2441 2 47
v 2442 2 177
v 2443 3 7
v 2444 4 77
v 2445 3 182
v 2446 2 115
v 2447 3 24
v 2448 4 8
v 2449 3 5
v 2450 4 1
v 2451 0 47
v 2452 4 16
v 2453 1 33
v 2454 3 22
v 2455 4 30
v 2456 2 9
v 2457 2 1
v 2458 0 94
v 2459 4 16
v 2460 4 34
v 2461 1 12
v 2462 2 43
v 2463 1 11
v 2464 3 584
v 2465 3 16
v 2466 2 103
v 2467 4 14
v 2468 1 179
v 2469 0 5
v 2470 4 2
v 2471 2 28
v 2472 3 2
v 2473 3 12
v 2474 4 28
v 2475 4 10
v 2476 4 31
v 2477 4 75
v 2478 2 2
v 2479 3 17
v 2480 4 6
v 2481 4 39
v 2482 2 21
v 2483 4 4
v 2484 4 4
v 2485 3 3
v 2486 2 11
v 2487 0 39
v 2488 3 49
v 2489 4 14
v 2490 4 1
v 2491 0 1
v 2492 0 2
v 2493 0 11
v 2494 1 25
v 2495 1 139
v 2496 1 3
v 2497 4 116
v 2498 1 35
v 2499 4 2
v 2500 1 6
v 2501 4 17
v 2502 3 4
v 2503 4 151
v 2504 4 23
v 2505 2 4
v 2506 4 113
v 2507 1 3
v 2508 3 1
v 2509 0 147
v 2510 2 34
v 2511 3 20
v 2512 1 29
v 2513 2 24
v 2514 1 22
v 2515 0 12
v 2516 1 13
v 2517 3 33
v 2518 1 7
v 2519 2 140
v 2520 2 13
v 2521 1 18
v 2522 2 30
v 2523 0 11
v 2524 2 36
v 2525 3 9
v 2526 2 29
v 2527 4 63
v 2528 1 4
v 2529 2 6
v 2530 2 12
v 2531 1 10
v 2532 0 9
v 2533 4 133
v 2534 2 10
v 2535 0 4
v 2536 2 1
v 2537 3 29
v 2538 3 46
v 2539 1 2
v 2540 2 19
v 2541 0 13
v 2542 1 14
v 2543 0 29
v 2544 4 8
v 2545 2 63
v 2546 2 60
v 2547 2 53
v 2548 3 16
v 2549 2 6
v 2550 3 1
v 2551 4 46
v 2552 3 4
v 2553 2 2
v 2554 3 3
v 2555 0 10
v 2556 4 58
v 2557 3 4
v 2558 3 65
v 2559 3 17
v 2560 3 7
v 2561 4 25
v 2562 1 19
v 2563 1 8
v 2564 2 23
v 2565 2 6
v 2566 0 59
v 2567 3 16
v 2568 2 11
v 2569 1 21
v 2570 2 13
v 2571 4 5
v 2572 1 37
v 2573 2 82
v 2574 4 9
v 2575 0 15
v 2576 4 15
v 2577 2 14
v 2578 4 12
v 2579 1 30
v 2580 1 10
v 2581 3 30
v 2582 1 20
v 2583 2 13
v 2584 4 37
v 2585 3 24
v 2586 0 17
v 2587 3 32
v 2588 3 54
v 2589 2 3
v 2590 4 4
v 2591 0 35
v 2592 4 25
v 2593 4 7
v 2594 4 19
v 2595 0 7
v 2596 4 21
v 2597 0 12
v 2598 3 7
v 2599 2 19
v 2600 4 91
v 2601 3 14
v 2602 2 4
v 2603 2 38
v 2604 3 46
v 2605 1 135
v 2606 4 31
v 2607 0 1
v 2608 0 178
v 2609 0 4
v 2610 4 8
v 2611 0 87
v 2612 2 3
v 2613 0 24
v 2614 0 7
v 2615 1 3
v 2616 1 134
v 2617 1 6
v 2618 4 70
v 2619 3 7
v 2620 0 166
v 2621 4 8
v 2622 3 39
v 2623 0 119
v 2624 4 22
v 2625 0 20
v 2626 2 3
v 2627 0 8
v 2628 0 9
v 2629 1 12
v 2630 0 48
v 2631 0 129
v 2632 4 8
v 2633 1 12
v 2634 4 13
v 2635 3 2
v 2636 1 1
v 2637 1 66
v 2638 2 3
v 2639 2 11
v 2640 3 18
v 2641 1 8
v 2642 4 13
v 2643 0 126
v 2644 1 127
v 2645 4 31
v 2646 2 9
v 2647 2 77
v 2648 0 61
v 2649 2 10
v 2650 2 55
v 2651 0 8
v 2652 3 22
v 2653 2 15
v 2654 1 30
v 2655 3 18
v 2656 0 44
v 2657 2 61
v 2658 2 23
v 2659 2 22
v 2660 4 26
v 2661 1 28
v 2662 1 6
v 2663 1 6
v 2664 2 4
v 2665 2 66
v 2666 2 12
v 2667 3 2
v 2668 0 20
v 2669 3 33
v 2670 2 44
v 2671 2 22
v 2672 4 28
v 2673 4 19
v 2674 2 10
v 2675 0 59
v 2676 3 20
v 2677 1 13
v 2678 1 15
v 2679 1 106
v 2680 3 11
v 2681 4 11
v 2682 0 63
v 2683 1 38
v 2684 0 73
v 2685 0 117
v 2686 3 14
v 2687 0 98
v 2688 4 66
v 2689 4 9
v 2690 0 9
v 2691 3 4
v 2692 2 32
v 2693 1 17
v 2694 4 40
v 2695 4 8
v 2696 2 179
v 2697 1 16
v 2698 4 25
v 2699 1 142
v 2700 2 42
v 2701 3 86
v 2702 3 19
v 2703 1 12
v 2704 1 4
v 2705 2 29
v 2706 3 159
v 2707 2 34
v 2708 2 131
v 2709 0 50
v 2710 0 45
v 2711 0 16
v 2712 2 7
v 2713 0 26
v 2714 4 27
v 2715 4 40
v 2716 3 5
v 2717 0 12
v 2718 3 74
v 2719 0 7
v 2720 0 9
v 2721 0 31
v 2722 3 3
v 2723 2 19
v 2724 2 21
v 2725 1 9
v 2726 0 34
v 2727 0 8
v 2728 2 7
v 2729 2 6
v 2730 2 7
v 2731 3 13
v 2732 1 255
v 2733 1 8
v 2734 0 17
v 2735 4 81
v 2736 2 19
v 2737 4 15
v 2738 3 16
v 2739 1 125
v 2740 1 202
v 2741 2 304
v 2742 1 55
v 2743 3 6
v 2744 3 4
v 2745 0 9
v 2746 3 7
v 2747 2 12
v 2748 3 18
v 2749 4 100
v 2750 1 90
v 2751 3 8
v 2752 0 4
v 2753 3 320
v 2754 2 3
v 2755 2 3
v 2756 0 5
v 2757 2 14
v 2758 1 359
v 2759 1 15
v 2760 0 3
v 2761 2 26
v 2762 4 9
v 2763 4 5
v 2764 4 4
v 2765 1 2
v 2766 3 82
v 2767 1 88
v 2768 1 9
v 2769 1 6
v 2770 0 5
v 2771 0 13
v 2772 1 15
v 2773 0 13
v 2774 0 14
v 2775 4 11
v 2776 2 17
v 2777 0 51
v 2778 4 16
v 2779 0 15
v 2780 2 26
v 2781 1 2
v 2782 2 53
v 2783 3 46
v 2784 3 45
v 2785 4 31
v 2786 4 59
v 2787 0 201
v 2788 4 48
v 2789 4 32
v 2790 0 31
v 2791 3 54
v 2792 2 30
v 2793 2 4
v 2794 2 65
v 2795 2 33
v 2796 3 91
v 2797 4 38
v 2798 1 97
v 2799 2 23
v 2800 1 3
v 2801 1 15
v 2802 0 1
v 2803 3 8
v 2804 1 7
v 2805 1 46
v 2806 1 19
v 2807 4 29
v 2808 3 16
v 2809 2 6
v 2810 2 23
v 2811 4 5
v 2812 4 105
v 2813 4 14
v 2814 2 8
v 2815 4 22
v 2816 0 23
v 2817 4 22
v 2818 0 71
v 2819 4 9
v 2820 1 123
v 2821 4 50
v 2822 1 42
v 2823 2 8
v 2824 2 46
v 2825 3 63
v 2826 0 11
v 2827 1 49
v 2828 1 33
v 2829 0 31
v 2830 0 36
v 2831 2 20
v 2832 0 150
v 2833 1 94
v 2834 3 2
v 2835 4 74
v 2836 1 16
v 2837 1 2
v 2838 4 71
v 2839 0 109
v 2840 1 49
v 2841 2 12
v 2842 4 85
v 2843 2 8
v 2844 1 17
v 2845 3 31
v 2846 2 101
v 2847 2 96
v 2848 3 39
v 2849 1 7
v 2850 3 51
v 2851 1 5
v 2852 2 115
v 2853 0 31
v 2854 2 24
v 2855 3 17
v 2856 4 76
v 2857 0 15
v 2858 1 14
v 2859 1 35
v 2860 2 9
v 2861 2 3
v 2862 3 9
v 2863 4 1
v 2864 2 3
v 2865 0 2
v 2866 2 5
v 2867 3 29
v 2868 1 1
v 2869 1 13
v 2870 3 3
v 2871 3 7
v 2872 1 45
v 2873 3 6
v 2874 3 21
v 2875 1 40
v 2876 2 18
v 2877 3 11
v 2878 3 11
v 2879 0 3
v 2880 3 12
v 2881 4 33
v 2882 3 52
v 2883 4 18
v 2884 2 18
v 2885 4 17
v 2886 1 42
v 2887 3 11
v 2888 1 67
v 2889 0 11
v 2890 3 93
v 2891 0 10
v 2892 4 75
v 2893 3 8
v 2894 1 13
v 2895 0 8
v 2896 2 14
v 2897 2 17
v 2898 1 43
v 2899 1 1
v 2900 0 7
v 2901 1 47
v 2902 3 8
v 2903 3 76
v 2904 1 54
v 2905 1 91
v 2906 0 30
v 2907 4 15
v 2908 1 7
v 2909 0 103
v 2910 3 74
v 2911 2 69
v 2912 4 2
v 2913 4 11
v 2914 2 25
v 2915 2 3
v 2916 0 4
v 2917 1 126
v 2918 0 151
v 2919 1 46
v 2920 1 6
v 2921 2 66
v 2922 4 48
v 2923 4 19
v 2924 0 18
v 2925 0 19
v 2926 4 29
v 2927 2 28
v 2928 0 13
v 2929 1 86
v 2930 2 37
v 2931 4 6
v 2932 0 104
v 2933 2 5
v 2934 2 39
v 2935 0 9
v 2936 4 7
v 2937 4 6
v 2938 2 48
v 2939 3 26
v 2940 3 5
v 2941 0 47
v 2942 2 174
v 2943 3 11
v 2944 1 8
v 2945 1 31
v 2946 2 17
v 2947 1 9
v 2948 0 10
v 2949 3 152
v 2950 3 7
v 2951 3 7
v 2952 2 73
v 2953 4 4
v 2954 1 43
v 2955 3 11
v 2956 2 65
v 2957 2 2
v 2958 0 11
v 2959 3 17
v 2960 4 4
v 2961 2 5
v 2962 3 130
v 2963 4 6
v 2964 1 140
v 2965 4 18
v 2966 4 167
v 2967 2 4
v 2968 2 19
v 2969 4 4
v 2970 4 13
v 2971 3 8
v 2972 1 143
v 2973 3 12
v 2974 1 15
v 2975 3 7
v 2976 2 62
v 2977 3 81
v 2978 2 68
v 2979 0 9
v 2980 3 43
v 2981 3 9
v 2982 0 69
v 2983 1 10
v 2984 2 59
v 2985 4 43
v 2986 0 100
v 2987 4 104
v 2988 3 4
v 2989 2 2
v 2990 3 70
v 2991 3 24
v 2992 1 2
v 2993 4 12
v 2994 1 6
v 2995 3 35
v 2996 3 46
v 2997 3 178
v 2998 3 9
v 2999 4 6
v 3000 4 7
v 3001 4 32
v 3002 3 42
v 3003 3 3
v 3004 1 22
v 3005 1 25
v 3006 2 7
v 3007 1 15
v 3008 4 8
v 3009 1 15
v 3010 0 7
v 3011 2 14
v 3012 1 32
v 3013 3 50
v 3014 4 4
v 3015 2 4
v 3016 4 16
v 3017 4 56
v 3018 3 16
v 3019 3 18
v 3020 4 5
v 3021 2 21
v 3022 1 40
v 3023 0 6
v 3024 4 16
v 3025 3 19
v 3026 4 36
v 3027 0 56
v 3028 3 25
v 3029 0 3
v 3030 4 40
v 3031 4 11
v 3032 4 19
v 3033 1 3
v 3034 1 15
v 3035 0 4
v 3036 3 24
v 3037 4 2
v 3038 0 20
v 3039 4 30
v 3040 3 6
v 3041 2 27
v 3042 4 5
v 3043 3 47
v 3044 4 37
v 3045 3 168
v 3046 2 14
v 3047 3 5
v 3048 0 25
v 3049 4 1
v 3050 2 78
v 3051 4 60
v 3052 0 24
v 3053 2 7
v 3054 0 5
v 3055 4 16
v 3056 4 14
v 3057 0 23
v 3058 0 52
v 3059 1 10
v 3060 1 4
v 3061 1 6
v 3062 4 28
v 3063 0 16
v 3064 1 47
v 3065 3 10
v 3066 0 37
v 3067 4 31
v 3068 2 73
v 3069 3 96
v 3070 1 95
v 3071 4 94
v 3072 3 163
v 3073 2 153
v 3074 3 8
v 3075 3 37
v 3076 3 128
v 3077 3 2
v 3078 0 60
v 3079 2 56
v 3080 4 52
v 3081 4 79
v 3082 3 30
v 3083 2 49
v 3084 1 145
v 3085 1 179
v 3086 3 16
v 3087 3 3
v 3088 0 132
v 3089 1 46
v 3090 3 14
v 3091 3 24
v 3092 4 92
v 3093 0 3
v 3094 3 16
v 3095 1 40
v 3096 2 2
v 3097 2 1
v 3098 0 8
v 3099 0 67
v 3100 2 28
v 3101 2 77
v 3102 4 12
v 3103 4 42
v 3104 3 17
v 3105 0 11
v 3106 2 20
v 3107 2 2
v 3108 4 1
v 3109 0 4
v 3110 1 4
v 3111 3 59
v 3112 0 253
v 3113 2 59
v 3114 0 6
v 3115 1 151
v 3116 2 1
v 3117 3 4
v 3118 0 8
v 3119 4 28
v 3120 4 8
v 3121 3 4
v 3122 4 99
v 3123 2 8
v 3124 1 1
v 3125 3 25
v 3126 2 21
v 3127 2 4
v 3128 2 16
v 3129 4 16
v 3130 2 4
v 3131 1 29
v 3132 1 61
v 3133 2 45
v 3134 1 14
v 3135 4 24
v 3136 2 10
v 3137 2 8
v 3138 2 9
v 3139 0 10
v 3140 4 41
v 3141 1 15
v 3142 3 14
v 3143 0 13
v 3144 2 3
v 3145 0 9
v 3146 3 40
v 3147 3 26
v 3148 4 19
v 3149 1 63
v 3150 0 53
v 3151 3 77
v 3152 4 107
v 3153 3 26
v 3154 1 6
v 3155 0 36
v 3156 3 26
v 3157 4 103
v 3158 0 10
v 3159 4 4
v 3160 3 73
v 3161 2 211
v 3162 2 28
v 3163 4 31
v 3164 1 34
v 3165 3 77
v 3166 4 13
v 3167 4 19
v 3168 2 26
v 3169 4 82
v 3170 4 22
v 3171 3 2
v 3172 0 49
v 3173 0 1
v 3174 1 1
v 3175 4 37
v 3176 1 1
v 3177 1 37
v 3178 1 40
v 3179 1 24
v 3180 2 3
v 3181 3 28
v 3182 1 9
v 3183 2 9
v 3184 3 6
v 3185 0 104
v 3186 0 47
v 3187 2 75
v 3188 0 39
v 3189 0 17
v 3190 2 37
v 3191 2 30
v 3192 4 9
v 3193 1 113
v 3194 4 94
v 3195 2 4
v 3196 0 3
v 3197 4 34
v 3198 0 86
v 3199 1 2
v 3200 0 33
v 3201 2 2
v 3202 4 6
v 3203 1 45
v 3204 3 52
v 3205 0 18
v 3206 3 16
v 3207 0 33
v 3208 3 56
v 3209 3 3
v 3210 3 5
v 3211 2 38
v 3212 2 15
v 3213 4 3
v 3214 2 69
v 3215 3 13
