t 36692 183831
v 1663 1 17
v 1664 4 81
v 1665 0 22
v 1666 4 4
v 1667 2 4
v 1668 2 48
v 1669 3 23
v 1670 0 20
v 1671 3 1
v 1672 1 57
v 1673 4 33
v 1674 0 3
v 1675 2 3
v 1676 3 79
v 1677 1 44
v 1678 4 67
v 1679 2 6
v 1680 3 6
v 1681 1 17
v 1682 0 145
v 1683 4 42
v 1684 4 22
v 1685 0 133
v 1686 1 8
v 1687 1 7
v 1688 4 9
v 1689 4 70
v 1690 3 38
v 1691 3 36
v 1692 2 10
v 1693 4 4
v 1694 2 3
v 1695 1 147
v 1696 0 61
v 1697 3 26
v 1698 2 19
v 1699 0 63
v 1700 0 186
v 1701 4 1
v 1702 4 64
v 1703 3 63
v 1704 4 10
v 1705 3 21
v 1706 2 86
v 1707 1 19
v 1708 4 22
v 1709 0 5
v 1710 2 3
v 1711 1 25
v 1712 0 8
v 1713 1 21
v 1714 1 1
v 1715 2 9
v 1716 4 5
v 1717 3 135
v 1718 4 10
v 1719 4 26
v 1720 4 40
v 1721 4 2
v 1722 1 36
v 1723 1 5
v 1724 0 51
v 1725 0 73
v 1726 0 47
v 1727 1 12
v 1728 4 3
v 1729 2 18
v 1730 1 17
v 1731 4 136
v 1732 1 4
v 1733 4 4
v 1734 0 12
v 1735 1 10
v 1736 3 6
v 1737 2 9
v 1738 2 4
v 1739 3 123
v 1740 1 10
v 1741 4 4
v 1742 4 63
v 1743 1 10
v 1744 0 81
v 1745 2 66
v 1746 3 14
v 1747 0 5
v 1748 4 18
v 1749 3 16
v 1750 2 54
v 1751 4 19
v 1752 4 89
v 1753 4 19
v 1754 4 28
v 1755 4 30
v 1756 2 8
v 1757 2 4
v 1758 3 27
v 1759 0 19
v 1760 4 46
v 1761 4 4
v 1762 0 6
v 1763 1 165
v 1764 4 66
v 1765 4 24
v 1766 2 40
v 1767 0 89
v 1768 2 14
v 1769 4 3
v 1770 3 14
v 1771 0 15
v 1772 0 73
v 1773 4 1
v 1774 4 71
v 1775 2 40
v 1776 1 163
v 1777 4 2
v 1778 3 10
v 1779 4 297
v 1780 1 10
v 1781 4 38
v 1782 0 36
v 1783 0 11
v 1784 2 131
v 1785 0 3
v 1786 2 13
v 1787 2 3
v 1788 2 51
v 1789 0 16
v 1790 3 36
v 1791 1 56
v 1792 2 29
v 1793 4 10
v 1794 0 4
v 1795 0 7
v 1796 3 84
v 1797 1 58
v 1798 3 93
v 1799 0 10
v 1800 2 1
v 1801 0 2
v 1802 4 3
v 1803 2 3
v 1804 0 75
v 1805 0 4
v 1806 0 1
v 1807 0 217
v 1808 2 108
v 1809 1 21
v 1810 3 1
v 1811 0 92
v 1812 2 48
v 1813 4 91
v 1814 4 21
v 1815 3 30
v 1816 1 17
v 1817 2 5
v 1818 2 6
v 1819 1 6
v 1820 3 78
v 1821 1 2
v 1822 0 94
v 1823 1 38
v 1824 2 1
v 1825 1 30
v 1826 4 4
v 1827 4 24
v 1828 1 31
v 1829 4 46
v 1830 3 3
v 1831 4 3
v 1832 1 136
v 1833 3 95
v 1834 1 135
v 1835 0 3
v 1836 3 146
v 1837 0 3
v 1838 2 23
v 1839 2 35
v 1840 0 3
v 1841 0 3
v 1842 2 2
v 1843 4 4
v 1844 3 19
v 1845 1 3
v 1846 0 54
v 1847 2 13
v 1848 0 100
v 1849 4 1
v 1850 0 56
v 1851 2 7
v 1852 2 157
v 1853 0 81
v 1854 4 43
v 1855 0 22
v 1856 2 22
v 1857 0 54
v 1858 3 30
v 1859 0 33
v 1860 4 13
v 1861 3 19
v 1862 1 6
v 1863 2 24
v 1864 0 25
v 1865 1 5
v 1866 0 60
v 1867 2 1
v 1868 4 73
v 1869 1 149
v 1870 4 16
v 1871 0 16
v 1872 0 85
v 1873 3 2
v 1874 4 109
v 1875 2 100
v 1876 3 38
v 1877 2 48
v 1878 4 12
v 1879 0 299
v 1880 3 229
v 1881 0 4
v 1882 4 6
v 1883 4 117
v 1884 0 30
v 1885 0 86
v 1886 0 59
v 1887 1 7
v 1888 3 7
v 1889 1 1
v 1890 0 29
v 1891 1 12
v 1892 1 16
v 1893 4 4
v 1894 3 52
v 1895 4 12
v 1896 2 58
v 1897 4 9
v 1898 2 13
v 1899 0 6
v 1900 4 101
v 1901 2 32
v 1902 1 64
v 1903 3 80
v 1904 2 58
v 1905 4 210
v 1906 4 5
v 1907 4 3
v 1908 0 5
v 1909 1 13
v 1910 2 133
v 1911 3 173
v 1912 4 79
v 1913 3 8
v 1914 1 3
v 1915 3 59
v 1916 2 14
v 1917 4 15
v 1918 1 2
v 1919 0 64
v 1920 4 47
v 1921 2 31
v 1922 0 1
v 1923 4 5
v 1924 4 5
v 1925 1 4
v 1926 4 11
v 1927 3 2
v 1928 0 61
v 1929 0 13
v 1930 0 39
v 1931 0 10
v 1932 1 6
v 1933 0 4
v 1934 0 12
v 1935 4 50
v 1936 3 173
v 1937 0 15
v 1938 1 3
v 1939 0 50
v 1940 0 3
v 1941 0 49
v 1942 2 20
v 1943 2 7
v 1944 3 43
v 1945 2 11
v 1946 2 17
v 1947 4 2
v 1948 2 77
v 1949 0 8
v 1950 0 12
v 1951 1 4
v 1952 2 23
v 1953 1 50
v 1954 1 42
v 1955 2 3
v 1956 1 5
v 1957 0 77
v 1958 2 108
v 1959 4 76
v 1960 3 3
v 1961 0 60
v 1962 0 1
v 1963 2 56
v 1964 3 1
v 1965 4 56
v 1966 1 1
v 1967 4 8
v 1968 0 29
v 1969 0 43
v 1970 1 59
v 1971 3 1
v 1972 2 4
v 1973 2 3
v 1974 1 12
v 1975 4 9
v 1976 3 70
v 1977 1 38
v 1978 3 19
v 1979 4 3
v 1980 1 1
v 1981 4 1
v 1982 4 212
v 1983 3 22
v 1984 0 32
v 1985 4 3
v 1986 1 49
v 1987 2 1
v 1988 0 3
v 1989 4 3
v 1990 3 40
v 1991 0 35
v 1992 4 76
v 1993 0 68
v 1994 2 89
v 1995 3 34
v 1996 1 116
v 1997 3 101
v 1998 0 43
v 1999 4 9
v 2000 3 26
v 2001 1 28
v 2002 0 26
v 2003 3 70
v 2004 3 22
v 2005 4 31
v 2006 2 72
v 2007 1 44
v 2008 1 2
v 2009 0 3
v 2010 1 3
v 2011 4 3
v 2012 3 3
v 2013 4 19
v 2014 0 19
v 2015 4 1
v 2016 0 69
v 2017 4 8
v 2018 3 4
v 2019 4 4
v 2020 3 8
v 2021 0 19
v 2022 4 14
v 2023 1 69
v 2024 2 4
v 2025 3 4
v 2026 1 4
v 2027 0 4
v 2028 3 13
v 2029 3 62
v 2030 4 55
v 2031 0 66
v 2032 2 3
v 2033 2 52
v 2034 2 8
v 2035 1 6
v 2036 0 3
v 2037 4 5
v 2038 1 36
v 2039 3 13
v 2040 2 215
v 2041 0 8
v 2042 1 25
v 2043 4 36
v 2044 4 7
v 2045 2 105
v 2046 3 21
v 2047 2 34
v 2048 3 30
v 2049 1 2
v 2050 2 73
v 2051 2 57
v 2052 2 14
v 2053 4 20
v 2054 3 298
v 2055 0 58
v 2056 0 1
v 2057 2 18
v 2058 1 10
v 2059 1 4
v 2060 2 6
v 2061 2 144
v 2062 2 54
v 2063 4 114
v 2064 1 84
v 2065 3 26
v 2066 2 88
v 2067 0 30
v 2068 0 35
v 2069 0 147
v 2070 2 75
v 2071 3 5
v 2072 2 7
v 2073 2 3
v 2074 3 3
v 2075 3 6
v 2076 4 21
v 2077 4 4
v 2078 3 165
v 2079 3 69
v 2080 3 6
v 2081 0 49
v 2082 2 3
v 2083 4 34
v 2084 3 17
v 2085 4 1
v 2086 1 10
v 2087 0 12
v 2088 2 4
v 2089 4 5
v 2090 2 3
v 2091 4 90
v 2092 1 62
v 2093 4 5
v 2094 3 1
v 2095 2 30
v 2096 3 51
v 2097 1 123
v 2098 3 65
v 2099 3 68
v 2100 3 2
v 2101 4 118
v 2102 4 3
v 2103 3 13
v 2104 1 19
v 2105 0 12
v 2106 1 4
v 2107 1 91
v 2108 3 36
v 2109 0 10
v 2110 3 117
v 2111 0 16
v 2112 1 6
v 2113 4 98
v 2114 2 14
v 2115 1 539
v 2116 3 9
v 2117 2 2
v 2118 2 23
v 2119 2 65
v 2120 4 52
v 2121 2 3
v 2122 2 3
v 2123 3 36
v 2124 1 11
v 2125 0 17
v 2126 1 3
v 2127 3 1
v 2128 1 10
v 2129 2 47
v 2130 3 11
v 2131 4 77
v 2132 2 42
v 2133 2 25
v 2134 4 71
v 2135 2 31
v 2136 0 9
v 2137 4 47
v 2138 2 4
v 2139 2 84
v 2140 3 3
v 2141 1 30
v 2142 3 6
v 2143 2 2
v 2144 1 14
v 2145 3 8
v 2146 0 49
v 2147 4 7
v 2148 4 53
v 2149 1 4
v 2150 2 50
v 2151 1 34
v 2152 4 85
v 2153 1 21
v 2154 1 39
v 2155 4 2
v 2156 2 61
v 2157 4 100
v 2158 3 5
v 2159 0 40
v 2160 4 81
v 2161 3 4
v 2162 1 20
v 2163 1 12
v 2164 4 48
v 2165 4 55
v 2166 0 162
v 2167 1 3
v 2168 0 144
v 2169 3 49
v 2170 3 127
v 2171 3 73
v 2172 2 6
v 2173 0 6
v 2174 1 6
v 2175 0 33
v 2176 1 31
v 2177 1 32
v 2178 3 85
v 2179 4 46
v 2180 4 21
v 2181 3 314
v 2182 3 50
v 2183 0 82
v 2184 0 28
v 2185 3 34
v 2186 1 38
v 2187 0 1
v 2188 3 1
v 2189 2 78
v 2190 4 10
v 2191 1 6
v 2192 1 24
v 2193 0 31
v 2194 2 6
v 2195 4 9
v 2196 0 21
v 2197 4 105
v 2198 3 17
v 2199 0 18
v 2200 0 6
v 2201 0 122
v 2202 2 49
v 2203 4 55
v 2204 4 68
v 2205 4 4
v 2206 2 3
v 2207 0 8
v 2208 4 14
v 2209 0 100
v 2210 4 69
v 2211 4 48
v 2212 0 23
v 2213 2 2
v 2214 4 2
v 2215 1 124
v 2216 4 84
v 2217 4 1
v 2218 2 78
v 2219 1 60
v 2220 2 107
v 2221 0 31
v 2222 4 15
v 2223 1 25
v 2224 3 3
v 2225 4 3
v 2226 1 72
v 2227 2 6
v 2228 0 3
v 2229 1 58
v 2230 0 205
v 2231 3 17
v 2232 0 7
v 2233 3 10
v 2234 4 2
v 2235 4 24
v 2236 3 10
v 2237 3 4
v 2238 4 43
v 2239 0 2
v 2240 0 70
v 2241 3 24
v 2242 1 35
v 2243 3 11
v 2244 2 7
v 2245 1 11
v 2246 4 1
v 2247 1 6
v 2248 2 1
v 2249 4 26
v 2250 2 3
v 2251 2 4
v 2252 2 24
v 2253 2 72
v 2254 0 11
v 2255 1 11
v 2256 3 38
v 2257 3 1
v 2258 2 3
v 2259 3 75
v 2260 2 4
v 2261 3 4
v 2262 3 29
v 2263 2 5
v 2264 2 4
v 2265 2 4
v 2266 0 56
v 2267 1 18
v 2268 2 6
v 2269 1 3
v 2270 1 4
v 2271 0 3
v 2272 1 3
v 2273 4 28
v 2274 2 25
v 2275 4 13
v 2276 0 3
v 2277 1 9
v 2278 2 67
v 2279 2 78
v 2280 0 5
v 2281 1 3
v 2282 2 38
v 2283 0 47
v 2284 1 18
v 2285 1 8
v 2286 1 21
v 2287 0 7
v 2288 2 3
v 2289 2 36
v 2290 0 6
v 2291 1 8
v 2292 1 39
v 2293 3 2
v 2294 0 22
v 2295 1 262
v 2296 4 8
v 2297 0 155
v 2298 1 31
v 2299 3 11
v 2300 0 28
v 2301 1 17
v 2302 1 12
v 2303 2 34
v 2304 4 34
v 2305 0 65
v 2306 2 2
v 2307 2 51
v 2308 3 13
v 2309 2 51
v 2310 0 6
v 2311 4 162
v 2312 2 101
v 2313 4 22
v 2314 1 42
v 2315 1 36
v 2316 3 60
v 2317 2 10
v 2318 0 26
v 2319 4 4
v 2320 1 48
v 2321 2 3
v 2322 0 3
v 2323 2 6
v 2324 0 6
v 2325 0 47
v 2326 3 2
v 2327 4 2
v 2328 3 6
v 2329 2 58
v 2330 4 20
v 2331 2 8
v 2332 2 9
v 2333 0 9
v 2334 2 58
v 2335 3 5
v 2336 0 57
v 2337 1 38
v 2338 2 9
v 2339 1 6
v 2340 1 1
v 2341 4 28
v 2342 3 5
v 2343 4 9
v 2344 1 5
v 2345 4 11
v 2346 1 18
v 2347 3 50
v 2348 3 38
v 2349 4 60
v 2350 4 1
v 2351 3 1
v 2352 3 102
v 2353 2 1
v 2354 3 43
v 2355 3 68
v 2356 3 363
v 2357 0 29
v 2358 0 7
v 2359 1 49
v 2360 3 90
v 2361 0 58
v 2362 3 69
v 2363 1 18
v 2364 4 11
v 2365 2 18
v 2366 2 32
v 2367 2 7
v 2368 4 4
v 2369 4 4
v 2370 3 81
v 2371 4 42
v 2372 1 15
v 2373 1 13
v 2374 1 11
v 2375 4 76
v 2376 1 41
v 2377 0 1
v 2378 4 37
v 2379 1 31
v 2380 2 27
v 2381 4 9
v 2382 3 16
v 2383 2 3
v 2384 2 45
v 2385 4 6
v 2386 0 55
v 2387 1 43
v 2388 0 5
v 2389 4 49
v 2390 2 12
v 2391 3 20
v 2392 1 35
v 2393 3 1
v 2394 0 36
v 2395 4 14
v 2396 1 37
v 2397 1 4
v 2398 2 5
v 2399 4 4
v 2400 3 225
v 2401 4 186
v 2402 2 19
v 2403 2 47
v 2404 2 3
v 2405 3 31
v 2406 0 14
v 2407 1 4
v 2408 2 24
v 2409 1 6
v 2410 4 6
v 2411 1 51
v 2412 3 28
v 2413 4 37
v 2414 3 21
v 2415 3 16
v 2416 2 21
v 2417 2 45
v 2418 4 49
v 2419 1 23
v 2420 1 105
v 2421 1 69
v 2422 3 9
v 2423 3 12
v 2424 3 58
v 2425 1 28
v 2426 4 9
v 2427 3 12
v 2428 4 28
v 2429 2 5
v 2430 1 4
v 2431 2 32
v 2432 4 24
v 2433 2 33
v 2434 4 24
v 2435 2 2
v 2436 1 3
v 2437 4 6
v 2438 3 6
v 2439 1 125
v 2440 3 10
v 2441 4 18
v 2442 4 1
v 2443 0 102
v 2444 3 58
v 2445 3 10
v 2446 0 6
v 2447 4 28
v 2448 0 12
v 2449 2 10
v 2450 4 5
v 2451 1 3
v 2452 1 3
v 2453 4 19
v 2454 2 15
v 2455 2 13
v 2456 4 40
v 2457 0 19
v 2458 4 18
v 2459 2 126
v 2460 3 15
v 2461 2 10
v 2462 3 5
v 2463 1 18
v 2464 4 3
v 2465 0 9
v 2466 0 79
v 2467 3 52
v 2468 2 71
v 2469 1 38
v 2470 0 3
v 2471 4 5
v 2472 4 48
v 2473 4 10
v 2474 3 16
v 2475 3 140
v 2476 1 13
v 2477 2 22
v 2478 0 24
v 2479 3 17
v 2480 1 14
v 2481 4 11
v 2482 2 40
v 2483 1 115
v 2484 3 2
v 2485 3 2
v 2486 2 68
v 2487 1 3
v 2488 1 70
v 2489 3 12
v 2490 2 30
v 2491 3 35
v 2492 2 11
v 2493 2 190
v 2494 4 29
v 2495 2 12
v 2496 1 30
v 2497 4 45
v 2498 3 2
v 2499 2 11
v 2500 2 11
v 2501 4 24
v 2502 4 16
v 2503 4 4
v 2504 2 69
v 2505 3 4
v 2506 3 17
v 2507 1 3
v 2508 2 7
v 2509 2 3
v 2510 0 7
v 2511 3 33
v 2512 0 96
v 2513 2 13
v 2514 3 70
v 2515 2 6
v 2516 3 5
v 2517 3 14
v 2518 3 15
v 2519 4 46
v 2520 1 29
v 2521 1 65
v 2522 2 15
v 2523 4 6
v 2524 0 14
v 2525 2 145
v 2526 1 3
v 2527 2 45
v 2528 1 15
v 2529 0 25
v 2530 1 609
v 2531 1 2
v 2532 2 2
v 2533 1 5
v 2534 0 71
v 2535 0 30
v 2536 4 2
v 2537 1 29
v 2538 2 50
v 2539 2 6
v 2540 4 3
v 2541 2 1
v 2542 1 13
v 2543 2 8
v 2544 2 72
v 2545 3 74
v 2546 3 29
v 2547 0 1
v 2548 3 50
v 2549 4 11
v 2550 1 8
v 2551 1 123
v 2552 2 39
v 2553 1 37
v 2554 4 5
v 2555 3 60
v 2556 4 20
v 2557 1 5
v 2558 3 3
v 2559 4 13
v 2560 1 3
v 2561 3 3
v 2562 0 6
v 2563 0 49
v 2564 1 1
v 2565 1 12
v 2566 3 6
v 2567 3 13
v 2568 1 4
v 2569 1 211
v 2570 2 8
v 2571 4 18
v 2572 1 2
v 2573 3 1
v 2574 4 1
v 2575 2 171
v 2576 2 8
v 2577 2 5
v 2578 4 11
v 2579 3 52
v 2580 2 8
v 2581 2 137
v 2582 3 35
v 2583 2 75
v 2584 4 71
v 2585 4 13
v 2586 4 1
v 2587 0 1
v 2588 2 98
v 2589 3 6
v 2590 1 231
v 2591 4 12
v 2592 0 68
v 2593 4 62
v 2594 1 16
v 2595 2 41
v 2596 1 7
v 2597 3 133
v 2598 2 6
v 2599 3 127
v 2600 0 52
v 2601 1 9
v 2602 3 17
v 2603 0 26
v 2604 3 2
v 2605 0 11
v 2606 3 2
v 2607 1 59
v 2608 2 4
v 2609 0 18
v 2610 2 13
v 2611 1 1
v 2612 2 119
v 2613 0 54
v 2614 3 43
v 2615 0 26
v 2616 2 68
v 2617 4 10
v 2618 0 11
v 2619 4 11
v 2620 0 24
v 2621 0 204
v 2622 3 31
v 2623 4 2
v 2624 3 75
v 2625 2 36
v 2626 4 18
v 2627 2 24
v 2628 1 29
v 2629 1 7
v 2630 3 17
v 2631 1 4
v 2632 2 14
v 2633 3 77
v 2634 2 1
v 2635 0 13
v 2636 4 18
v 2637 1 3
v 2638 4 12
v 2639 4 3
v 2640 1 5
v 2641 2 9
v 2642 1 8
v 2643 0 1
v 2644 2 108
v 2645 1 5
v 2646 4 2
v 2647 0 10
v 2648 0 17
v 2649 3 8
v 2650 3 67
v 2651 3 49
v 2652 3 2
v 2653 4 18
v 2654 0 10
v 2655 3 1
v 2656 4 36
v 2657 4 33
v 2658 4 4
v 2659 3 9
v 2660 1 4
v 2661 0 9
v 2662 1 3
v 2663 4 3
v 2664 4 84
v 2665 1 12
v 2666 2 8
v 2667 0 31
v 2668 1 42
v 2669 1 6
v 2670 4 53
v 2671 3 12
v 2672 2 6
v 2673 2 3
v 2674 0 13
v 2675 2 2
v 2676 4 1
v 2677 2 171
v 2678 0 1
v 2679 4 17
v 2680 1 55
v 2681 0 65
v 2682 1 65
v 2683 2 5
v 2684 0 4
v 2685 4 55
v 2686 4 18
v 2687 4 29
v 2688 2 30
v 2689 1 5
v 2690 2 121
v 2691 3 7
v 2692 4 5
v 2693 0 3
v 2694 3 3
v 2695 1 3
v 2696 0 3
v 2697 0 8
v 2698 3 10
v 2699 0 21
v 2700 3 133
v 2701 1 131
v 2702 2 41
v 2703 2 8
v 2704 2 5
v 2705 0 2
v 2706 0 14
v 2707 2 3
v 2708 3 44
v 2709 0 4
v 2710 4 33
v 2711 3 18
v 2712 3 44
v 2713 2 78
v 2714 0 54
v 2715 0 16
v 2716 4 5
v 2717 2 2
v 2718 4 1
v 2719 0 7
v 2720 0 33
v 2721 1 40
v 2722 4 74
v 2723 1 82
v 2724 0 165
v 2725 4 7
v 2726 4 18
v 2727 3 3
v 2728 2 37
v 2729 0 40
v 2730 3 1
v 2731 1 1
v 2732 3 16
v 2733 0 86
v 2734 1 6
v 2735 4 101
v 2736 3 121
v 2737 1 2
v 2738 1 2
v 2739 1 13
v 2740 0 6
v 2741 0 3
v 2742 2 3
v 2743 2 18
v 2744 4 4
v 2745 2 146
v 2746 1 50
v 2747 1 86
v 2748 1 9
v 2749 1 2
v 2750 3 5
v 2751 2 107
v 2752 0 33
v 2753 3 3
v 2754 2 61
v 2755 0 1
v 2756 1 20
v 2757 1 50
v 2758 0 2
v 2759 4 77
v 2760 0 132
v 2761 1 7
v 2762 2 6
v 2763 3 6
v 2764 3 6
v 2765 0 4
v 2766 1 6
v 2767 3 6
v 2768 1 25
v 2769 3 2
v 2770 0 2
v 2771 1 14
v 2772 3 1
v 2773 4 167
v 2774 2 37
v 2775 3 3
v 2776 2 53
v 2777 4 14
v 2778 1 54
v 2779 1 9
v 2780 3 28
v 2781 2 38
v 2782 2 56
v 2783 1 9
v 2784 3 14
v 2785 3 28
v 2786 2 6
v 2787 0 22
v 2788 4 38
v 2789 2 1
v 2790 0 119
v 2791 3 6
v 2792 4 103
v 2793 2 93
v 2794 1 75
v 2795 2 365
v 2796 4 5
v 2797 2 5
v 2798 0 9
v 2799 3 3
v 2800 0 42
v 2801 4 16
v 2802 1 6
v 2803 4 52
v 2804 4 7
v 2805 4 28
v 2806 0 29
v 2807 2 11
v 2808 3 4
v 2809 1 13
v 2810 3 6
v 2811 3 17
v 2812 1 49
v 2813 1 21
v 2814 4 61
v 2815 0 52
v 2816 4 32
v 2817 3 11
v 2818 2 3
v 2819 2 16
v 2820 2 6
v 2821 2 6
v 2822 0 2
v 2823 2 11
v 2824 3 6
v 2825 3 16
v 2826 1 4
v 2827 1 6
v 2828 3 9
v 2829 3 124
v 2830 4 24
v 2831 4 48
v 2832 2 17
v 2833 4 1
v 2834 0 9
v 2835 4 2
v 2836 0 19
v 2837 4 26
v 2838 2 20
v 2839 1 20
v 2840 0 43
v 2841 4 6
v 2842 1 5
v 2843 3 40
v 2844 3 1
v 2845 4 29
v 2846 2 227
v 2847 2 24
v 2848 2 19
v 2849 3 2
v 2850 2 52
v 2851 4 81
v 2852 0 14
v 2853 2 1
v 2854 3 20
v 2855 1 16
v 2856 1 1
v 2857 4 6
v 2858 3 6
v 2859 4 3
v 2860 4 3
v 2861 4 4
v 2862 0 4
v 2863 1 34
v 2864 3 8
v 2865 4 97
v 2866 4 9
v 2867 0 5
v 2868 2 5
v 2869 0 14
v 2870 3 138
v 2871 1 232
v 2872 2 3
v 2873 0 11
v 2874 4 8
v 2875 3 6
v 2876 0 12
v 2877 1 26
v 2878 0 6
v 2879 4 11
v 2880 1 106
v 2881 0 9
v 2882 3 14
v 2883 4 6
v 2884 1 29
v 2885 1 4
v 2886 4 4
v 2887 1 70
v 2888 3 14
v 2889 2 12
v 2890 0 16
v 2891 1 7
v 2892 2 7
v 2893 3 45
v 2894 4 42
v 2895 2 14
v 2896 2 3
v 2897 1 69
v 2898 0 5
v 2899 1 10
v 2900 2 3
v 2901 2 94
v 2902 3 52
v 2903 1 46
v 2904 4 27
v 2905 2 4
v 2906 2 49
v 2907 4 123
v 2908 3 82
v 2909 2 243
v 2910 1 6
v 2911 1 11
v 2912 0 3
v 2913 4 30
v 2914 1 42
v 2915 3 12
v 2916 1 10
v 2917 2 10
v 2918 1 65
v 2919 3 218
v 2920 3 5
v 2921 1 3
v 2922 4 3
v 2923 0 3
v 2924 0 3
v 2925 2 1
v 2926 1 72
v 2927 2 3
v 2928 3 34
v 2929 1 7
v 2930 4 21
v 2931 3 5
v 2932 3 12
v 2933 2 7
v 2934 4 14
v 2935 1 90
v 2936 4 4
v 2937 4 4
v 2938 3 38
v 2939 2 7
v 2940 1 1
v 2941 0 2
v 2942 1 27
v 2943 0 2
v 2944 4 6
v 2945 3 99
v 2946 2 9
v 2947 4 6
v 2948 3 36
v 2949 1 11
v 2950 1 6
v 2951 1 2
v 2952 4 2
v 2953 1 41
v 2954 4 10
v 2955 1 19
v 2956 0 11
v 2957 1 20
v 2958 1 4
v 2959 3 1
v 2960 0 53
v 2961 0 74
v 2962 2 43
v 2963 2 44
v 2964 1 6
v 2965 4 6
v 2966 3 85
v 2967 3 1
v 2968 3 143
v 2969 3 7
v 2970 4 2
v 2971 3 96
v 2972 3 1
v 2973 0 8
v 2974 2 33
v 2975 2 5
v 2976 4 24
v 2977 1 158
v 2978 2 5
v 2979 0 1
v 2980 2 32
v 2981 3 44
v 2982 2 5
v 2983 3 4
v 2984 2 6
v 2985 0 2
v 2986 4 4
v 2987 1 4
v 2988 3 26
v 2989 0 27
v 2990 3 17
v 2991 4 4
v 2992 4 41
v 2993 0 31
v 2994 2 30
v 2995 1 17
v 2996 0 4
v 2997 2 17
v 2998 1 7
v 2999 0 24
v 3000 3 13
v 3001 0 16
v 3002 3 5
v 3003 1 16
v 3004 0 9
v 3005 1 7
v 3006 3 15
v 3007 2 58
v 3008 0 6
v 3009 0 1
v 3010 0 24
v 3011 0 15
v 3012 4 6
v 3013 4 10
v 3014 3 62
v 3015 1 6
v 3016 3 12
v 3017 3 38
v 3018 1 39
v 3019 4 1
v 3020 3 13
v 3021 2 16
v 3022 2 59
v 3023 2 25
v 3024 0 1
v 3025 3 7
v 3026 3 61
v 3027 0 14
v 3028 3 20
v 3029 2 21
v 3030 0 12
v 3031 1 86
v 3032 4 18
v 3033 2 84
v 3034 2 40
v 3035 2 40
v 3036 2 9
v 3037 0 93
v 3038 4 6
v 3039 3 19
v 3040 1 164
v 3041 0 4
v 3042 3 34
v 3043 3 24
v 3044 4 72
v 3045 0 21
v 3046 2 122
v 3047 4 9
v 3048 4 9
v 3049 1 2
v 3050 4 36
v 3051 4 71
v 3052 0 27
v 3053 1 27
v 3054 0 50
v 3055 1 137
v 3056 2 11
v 3057 3 6
v 3058 1 4
v 3059 1 4
v 3060 2 4
v 3061 0 2
v 3062 3 61
v 3063 1 293
v 3064 0 2
v 3065 2 2
v 3066 3 44
v 3067 3 1
v 3068 2 5
v 3069 1 4
v 3070 1 146
v 3071 2 12
v 3072 4 77
v 3073 2 24
v 3074 2 6
v 3075 0 1
v 3076 1 105
v 3077 4 93
v 3078 1 3
v 3079 2 39
v 3080 1 7
v 3081 3 49
v 3082 1 82
v 3083 1 38
v 3084 4 14
v 3085 2 5
v 3086 3 1
v 3087 1 2
v 3088 4 7
v 3089 3 54
v 3090 2 4
v 3091 0 57
v 3092 2 75
v 3093 4 50
v 3094 0 1
v 3095 4 72
v 3096 1 11
v 3097 2 277
v 3098 2 4
v 3099 4 120
v 3100 0 6
v 3101 3 92
v 3102 4 11
v 3103 4 20
v 3104 1 1
v 3105 1 81
v 3106 0 36
v 3107 4 7
v 3108 0 181
v 3109 4 271
v 3110 2 2
v 3111 3 34
v 3112 3 10
v 3113 1 7
v 3114 4 8
v 3115 4 6
v 3116 3 5
v 3117 2 5
v 3118 2 144
v 3119 1 14
v 3120 1 30
v 3121 4 13
v 3122 4 21
v 3123 3 26
v 3124 2 1
v 3125 0 3
v 3126 4 3
v 3127 0 1
v 3128 0 14
v 3129 4 7
v 3130 0 24
v 3131 3 21
v 3132 2 13
v 3133 0 1
v 3134 2 40
v 3135 1 9
v 3136 3 30
v 3137 1 6
v 3138 0 1
v 3139 2 5
v 3140 3 5
v 3141 0 104
v 3142 2 46
v 3143 3 5
v 3144 2 58
v 3145 1 60
v 3146 1 58
v 3147 3 8
v 3148 2 39
v 3149 0 44
v 3150 1 9
v 3151 2 14
v 3152 0 44
v 3153 2 13
v 3154 2 136
v 3155 1 4
v 3156 4 88
v 3157 2 35
v 3158 3 17
v 3159 1 9
v 3160 4 60
v 3161 1 107
v 3162 4 84
v 3163 2 9
v 3164 1 4
v 3165 3 61
v 3166 2 33
v 3167 0 6
v 3168 0 79
v 3169 4 13
v 3170 3 33
v 3171 1 63
v 3172 1 8
v 3173 3 2
v 3174 2 32
v 3175 2 33
v 3176 2 18
v 3177 0 25
v 3178 3 73
v 3179 0 27
v 3180 1 53
v 3181 0 9
v 3182 2 5
v 3183 0 6
v 3184 1 2
v 3185 2 2
v 3186 3 23
v 3187 1 19
v 3188 1 6
v 3189 3 44
v 3190 3 92
v 3191 1 33
v 3192 3 129
v 3193 1 5
v 3194 4 5
v 3195 4 4
v 3196 3 48
v 3197 1 47
v 3198 1 1
v 3199 2 48
v 3200 3 35
v 3201 2 32
v 3202 4 5
v 3203 3 1
v 3204 1 76
v 3205 2 29
v 3206 3 12
v 3207 2 53
v 3208 4 1
v 3209 2 81
v 3210 1 53
v 3211 0 3
v 3212 0 33
v 3213 1 29
v 3214 1 10
v 3215 1 64
v 3216 3 22
